File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
fcc18_trace_7.txt.csv,Segue,1.59,0.20,17.36,91.71580902603675,2.90,1061.9279138683476,3.15,8.84,0.16,25.22
hsr_trace_18.txt.csv,Segue,1.59,0.30,20.12,93.45602022500056,2.60,1572.0406977313667,7.87,17.69,0.26,37.81
lumos5g_trace_20.txt.csv,Segue,1.59,0.86,53.07,98.04176640115078,1.18,4925.084632543802,3.15,0.41,0.04,108.89
oboe_trace_19.txt.csv,Segue,1.59,0.65,33.83,97.10826088597075,1.60,3437.6059270324863,3.15,2.64,0.28,82.35
lab_trace_7.txt.csv,Segue,1.59,0.85,52.86,98.01665830472923,1.18,4866.92076930658,3.15,0.68,0.04,107.41
lab_trace_6.txt.csv,Segue,1.59,0.84,51.85,97.95522212026313,1.21,4769.462421950487,3.15,1.06,0.06,106.17
hsr_trace_20.txt.csv,Segue,1.59,0.59,37.49,96.17370524108603,1.60,3425.44644551225,3.15,2.25,0.19,74.65
lumos5g_trace_10.txt.csv,Segue,1.59,0.86,53.18,98.04176640115078,1.18,4925.084632543802,3.15,0.33,0.04,108.89
HSDPA_trace_8.txt.csv,Segue,1.59,0.18,9.42,91.3941932043437,2.87,964.2016763766273,18.11,33.01,0.06,22.24
HSDPA_trace_6.txt.csv,Segue,1.59,0.35,25.94,94.286468779471,2.28,1790.4320918915985,3.15,4.35,0.36,44.86
hsr_trace_12.txt.csv,Segue,1.59,0.82,46.01,97.95060938553533,1.22,4688.17958914988,3.15,0.78,0.07,103.67
oboe_trace_12.txt.csv,Segue,1.59,0.39,27.13,94.96330533448597,2.29,2010.553319928735,3.15,5.27,0.36,49.74
lab_trace_0.txt.csv,Segue,1.59,0.85,52.74,98.01665830472923,1.18,4866.92076930658,3.15,0.77,0.04,107.41
lab_trace_17.txt.csv,Segue,1.59,0.85,52.91,98.01665830472923,1.18,4866.92076930658,3.15,0.52,0.04,107.41
ghent_trace_13.txt.csv,Segue,1.59,0.85,52.89,98.01665830472923,1.18,4866.92076930658,3.15,0.69,0.04,107.41
fcc18_trace_13.txt.csv,Segue,1.59,0.78,40.51,97.74498808050856,1.28,4404.182897081437,3.15,2.01,0.16,99.15
lab_trace_2.txt.csv,Segue,1.59,0.84,52.21,97.95522212026313,1.21,4769.462421950487,3.15,1.22,0.06,106.17
lumos5g_trace_17.txt.csv,Segue,1.59,0.86,53.02,98.04176640115078,1.18,4925.084632543802,3.15,5.34,0.04,108.89
ghent_trace_9.txt.csv,Segue,1.59,0.85,52.81,98.01665830472923,1.18,4866.92076930658,3.15,0.63,0.04,107.41
lumos5g_trace_13.txt.csv,Segue,1.59,0.86,53.17,98.04176640115078,1.18,4925.084632543802,3.15,0.34,0.04,108.89
oboe_trace_8.txt.csv,Segue,1.59,0.16,1.93,91.25279105449468,2.96,914.9862189658726,88.98,318.02,0.02,20.52
ghent_trace_11.txt.csv,Segue,1.59,0.83,51.86,97.84650015240459,1.18,4751.835483524133,3.15,3.19,0.06,105.57
lumos5g_trace_7.txt.csv,Segue,1.59,0.86,53.07,98.04176640115078,1.18,4925.084632543802,3.15,0.41,0.04,108.89
hsr_trace_1.txt.csv,Segue,1.59,0.80,42.65,97.89314837861545,1.24,4474.294029560347,3.15,1.10,0.15,101.24
oboe_trace_15.txt.csv,GOP-4,3.96,1.41,32.33,96.04751946838427,1.62,2826.8862675070027,5.88,3.65,0.27,71.85
lumos5g_trace_5.txt.csv,GOP-4,3.96,2.12,51.32,97.18960901903782,1.21,4244.401914565827,5.88,0.36,0.10,108.00
fcc18_trace_6.txt.csv,GOP-4,3.96,2.12,50.01,97.18960901903782,1.21,4244.401914565827,5.88,1.19,0.10,108.00
HSDPA_trace_11.txt.csv,GOP-4,3.96,0.63,21.02,92.22383742181565,1.90,1270.4604243697477,5.88,13.57,0.29,32.16
fcc18_trace_12.txt.csv,GOP-4,3.96,1.38,31.83,96.03420226658686,1.48,2774.167169467787,5.88,3.51,0.29,70.51
hsr_trace_13.txt.csv,GOP-4,3.96,0.58,19.98,91.81378322911917,1.92,1165.36081372549,5.88,6.68,0.31,29.59
oboe_trace_20.txt.csv,GOP-4,3.96,0.63,20.88,92.1877307475015,1.77,1272.140068627451,5.88,11.82,0.29,32.31
lab_trace_20.txt.csv,GOP-4,3.96,2.12,51.13,97.18960901903782,1.21,4244.401914565827,5.88,0.51,0.10,108.00
lab_trace_14.txt.csv,GOP-4,3.96,2.12,51.07,97.18960901903782,1.21,4244.401914565827,5.88,0.56,0.10,108.00
lab_trace_3.txt.csv,GOP-4,3.96,2.12,50.71,97.18960901903782,1.21,4244.401914565827,5.88,0.93,0.10,108.00
HSDPA_trace_17.txt.csv,GOP-4,3.96,0.68,21.32,92.57954361666857,1.82,1374.7293655462186,5.88,8.46,0.27,34.82
ghent_trace_6.txt.csv,GOP-4,3.96,2.12,50.97,97.18960901903782,1.21,4244.401914565827,5.88,0.63,0.10,108.00
HSDPA_trace_13.txt.csv,GOP-4,3.96,0.82,25.04,93.55160958072085,1.77,1654.4566204481796,5.88,6.86,0.27,41.96
ghent_trace_12.txt.csv,GOP-4,3.96,2.12,50.69,97.18960901903782,1.21,4244.401914565827,5.88,2.85,0.10,108.00
oboe_trace_0.txt.csv,GOP-4,3.96,1.01,27.13,94.96576816936465,1.69,2030.5133655462182,5.88,6.24,0.35,51.54
lab_trace_18.txt.csv,GOP-4,3.96,2.12,50.97,97.18960901903782,1.21,4244.401914565827,5.88,0.80,0.10,108.00
fcc18_trace_10.txt.csv,GOP-4,3.96,0.70,22.44,92.72781649452806,1.85,1418.3643067226892,5.88,7.82,0.29,35.93
ghent_trace_20.txt.csv,GOP-4,3.96,2.12,50.74,97.18960901903782,1.21,4244.401914565827,5.88,0.86,0.10,108.00
hsr_trace_7.txt.csv,GOP-4,3.96,2.12,47.71,97.18960901903782,1.21,4244.401914565827,5.88,1.06,0.10,108.00
HSDPA_trace_19.txt.csv,GOP-4,3.96,0.47,17.37,90.9485440951322,1.77,940.5478333333332,5.88,9.70,0.18,23.86
fcc18_trace_5.txt.csv,GOP-4,3.96,1.93,39.23,96.89134147410319,1.39,3860.4195616246493,5.88,2.36,0.18,98.21
hsr_trace_15.txt.csv,GOP-4,3.96,2.12,48.47,97.18960901903782,1.21,4244.401914565827,5.88,0.84,0.10,108.00
lumos5g_trace_3.txt.csv,GOP-4,3.96,2.12,51.35,97.18960901903782,1.21,4244.401914565827,5.88,0.35,0.10,108.00
lab_trace_1.txt.csv,GOP-4,3.96,2.12,51.21,97.18960901903782,1.21,4244.401914565827,5.88,0.52,0.10,108.00
lab_trace_11.txt.csv,GOP-4,3.96,2.12,50.84,97.18960901903782,1.21,4244.401914565827,5.88,0.80,0.10,108.00
lumos5g_trace_2.txt.csv,GOP-4,3.96,2.12,51.30,97.18960901903782,1.21,4244.401914565827,5.88,0.40,0.10,108.00
fcc18_trace_1.txt.csv,GOP-4,3.96,1.72,32.98,96.63511743407052,1.51,3444.315796918767,5.88,2.76,0.24,87.60
hsr_trace_0.txt.csv,GOP-4,3.96,1.83,37.63,96.73608219509991,1.28,3662.5056008403362,5.88,1.62,0.22,93.16
fcc18_trace_3.txt.csv,GOP-4,3.96,1.07,27.60,95.1511270357862,1.69,2141.4619537815124,5.88,4.63,0.29,54.37
HSDPA_trace_3.txt.csv,GOP-4,3.96,0.42,7.35,90.4896716176946,1.85,834.54993907563,52.94,77.13,0.08,21.23
lab_trace_10.txt.csv,GOP-4,3.96,2.12,51.16,97.18960901903782,1.21,4244.401914565827,5.88,0.56,0.10,108.00
oboe_trace_3.txt.csv,GOP-4,3.96,1.60,33.43,96.21985564281235,1.69,3205.1945028011196,5.88,2.82,0.27,81.50
fcc18_trace_20.txt.csv,GOP-4,3.96,1.05,27.56,95.17672588791041,1.83,2115.592267507003,5.88,6.71,0.39,53.71
oboe_trace_1.txt.csv,GOP-4,3.96,0.53,16.74,91.22202059626274,1.78,1058.651419467787,5.88,14.46,0.24,26.91
lab_trace_16.txt.csv,GOP-4,3.96,2.12,51.03,97.18960901903782,1.21,4244.401914565827,5.88,0.68,0.10,108.00
oboe_trace_4.txt.csv,GOP-4,3.96,1.66,32.12,96.46552670490387,1.40,3338.0282282913163,5.88,5.00,0.29,84.89
hsr_trace_16.txt.csv,GOP-4,3.96,1.14,28.84,94.73556420286137,1.98,2283.8177184873953,5.88,4.09,0.43,58.00
oboe_trace_16.txt.csv,GOP-4,3.96,0.53,17.67,91.33878029611262,1.98,1055.4583823529413,5.88,10.66,0.22,26.79
lab_trace_12.txt.csv,GOP-4,3.96,2.12,49.42,97.18960901903782,1.21,4244.401914565827,5.88,1.10,0.10,108.00
ghent_trace_7.txt.csv,GOP-4,3.96,2.12,50.99,97.18960901903782,1.21,4244.401914565827,5.88,1.29,0.10,108.00
fcc18_trace_8.txt.csv,GOP-4,3.96,2.12,50.89,97.18960901903782,1.21,4244.401914565827,5.88,0.70,0.10,108.00
HSDPA_trace_14.txt.csv,GOP-4,3.96,0.53,14.01,91.21737440976975,1.95,1054.1082528011204,9.80,16.90,0.16,26.83
HSDPA_trace_7.txt.csv,GOP-4,3.96,0.42,7.10,90.49794500413249,1.88,835.577468487395,37.25,43.47,0.08,21.26
ghent_trace_4.txt.csv,GOP-4,3.96,2.12,51.19,97.18960901903782,1.21,4244.401914565827,5.88,0.98,0.10,108.00
oboe_trace_2.txt.csv,GOP-4,3.96,1.19,29.79,95.40640705825354,1.86,2394.3223459383753,5.88,5.41,0.37,60.82
ghent_trace_17.txt.csv,GOP-4,3.96,2.12,50.65,97.18960901903782,1.21,4244.401914565827,5.88,0.73,0.10,108.00
hsr_trace_8.txt.csv,GOP-4,3.96,1.97,43.22,96.80669486666854,1.24,3941.2227773109244,5.88,3.45,0.14,100.27
lab_trace_5.txt.csv,GOP-4,3.96,2.12,51.07,97.18960901903782,1.21,4244.401914565827,5.88,0.69,0.10,108.00
fcc18_trace_2.txt.csv,GOP-4,3.96,0.43,14.59,90.52680809422027,1.77,861.5254194677871,5.88,15.92,0.18,21.89
ghent_trace_14.txt.csv,GOP-4,3.96,2.12,50.89,97.18960901903782,1.21,4244.401914565827,5.88,1.80,0.10,108.00
lumos5g_trace_11.txt.csv,GOP-4,3.96,2.12,51.40,97.18960901903782,1.21,4244.401914565827,5.88,0.28,0.10,108.00
lumos5g_trace_16.txt.csv,GOP-4,3.96,2.12,51.34,97.18960901903782,1.21,4244.401914565827,5.88,0.37,0.10,108.00
oboe_trace_18.txt.csv,GOP-4,3.96,1.50,31.65,96.22715900678293,1.41,3014.173836134454,5.88,2.60,0.24,76.63
oboe_trace_10.txt.csv,GOP-4,3.96,1.44,32.65,96.18987496879274,1.43,2888.752228291316,5.88,3.72,0.33,73.43
hsr_trace_4.txt.csv,GOP-4,3.96,0.88,23.90,93.45191042018163,1.52,1775.2124635854345,5.88,9.09,0.35,45.03
HSDPA_trace_1.txt.csv,GOP-4,3.96,0.64,19.26,92.16904450310645,1.93,1297.5243851540615,5.88,8.24,0.29,32.85
ghent_trace_10.txt.csv,GOP-4,3.96,2.12,51.14,97.18960901903782,1.21,4244.401914565827,5.88,0.62,0.10,108.00
hsr_trace_10.txt.csv,GOP-4,3.96,1.32,31.68,95.17595029611259,1.84,2649.7207352941177,5.88,1.60,0.25,67.44
fcc18_trace_11.txt.csv,GOP-4,3.96,2.12,49.83,97.18960901903782,1.21,4244.401914565827,5.88,1.21,0.10,108.00
HSDPA_trace_9.txt.csv,GOP-4,3.96,0.62,17.79,92.0313698139915,1.93,1244.5983214285714,5.88,5.42,0.24,31.65
ghent_trace_1.txt.csv,GOP-4,3.96,2.12,51.10,97.18960901903782,1.21,4244.401914565827,5.88,0.50,0.10,108.00
lab_trace_4.txt.csv,GOP-4,3.96,2.12,50.86,97.18960901903782,1.21,4244.401914565827,5.88,0.79,0.10,108.00
lumos5g_trace_6.txt.csv,GOP-4,3.96,2.12,51.41,97.18960901903782,1.21,4244.401914565827,5.88,0.29,0.10,108.00
lumos5g_trace_14.txt.csv,GOP-4,3.96,2.12,51.38,97.18960901903782,1.21,4244.401914565827,5.88,0.31,0.10,108.00
hsr_trace_11.txt.csv,GOP-4,3.96,1.82,35.94,96.84574511585159,1.36,3644.343326330532,5.88,1.68,0.18,92.70
fcc18_trace_4.txt.csv,GOP-4,3.96,0.88,25.09,93.78646846960976,1.52,1761.0709733893557,5.88,6.05,0.31,44.67
ghent_trace_18.txt.csv,GOP-4,3.96,2.12,49.45,97.18960901903782,1.21,4244.401914565827,5.88,1.33,0.10,108.00
lumos5g_trace_4.txt.csv,GOP-4,3.96,2.12,51.44,97.18960901903782,1.21,4244.401914565827,5.88,0.26,0.10,108.00
HSDPA_trace_15.txt.csv,GOP-4,3.96,0.89,24.92,94.02594986666854,1.57,1789.9433263305325,5.88,5.30,0.37,45.41
hsr_trace_14.txt.csv,GOP-4,3.96,1.84,35.88,96.86173397001825,1.28,3680.7361890756297,5.88,0.95,0.24,93.63
oboe_trace_14.txt.csv,GOP-4,3.96,1.06,27.39,94.93226550392345,1.41,2135.19724789916,5.88,3.16,0.29,54.21
HSDPA_trace_4.txt.csv,GOP-4,3.96,0.60,17.31,91.96482325985141,1.92,1203.6501351540614,23.53,26.46,0.24,30.64
oboe_trace_5.txt.csv,GOP-4,3.96,1.16,28.80,95.49352344509992,1.51,2321.810620448179,5.88,4.74,0.27,58.97
fcc18_trace_15.txt.csv,GOP-4,3.96,2.12,48.39,97.18960901903782,1.21,4244.401914565827,5.88,1.39,0.10,108.00
fcc18_trace_9.txt.csv,GOP-4,3.96,1.73,33.73,96.55130361462606,1.56,3475.4203459383752,5.88,3.01,0.24,88.39
fcc18_trace_17.txt.csv,GOP-4,3.96,2.12,49.48,97.18960901903782,1.21,4244.401914565827,5.88,1.36,0.10,108.00
lab_trace_13.txt.csv,GOP-4,3.96,2.12,50.39,97.18960901903782,1.21,4244.401914565827,5.88,1.06,0.10,108.00
HSDPA_trace_18.txt.csv,GOP-4,3.96,0.42,14.30,90.47914357216145,1.79,850.3911057422969,5.88,8.72,0.14,21.60
HSDPA_trace_20.txt.csv,GOP-4,3.96,0.99,27.08,94.42237603088424,1.82,1990.1401890756306,5.88,7.67,0.31,50.52
hsr_trace_2.txt.csv,GOP-4,3.96,2.07,47.42,97.12012908235484,1.13,4146.811208683473,5.88,2.84,0.14,105.51
ghent_trace_0.txt.csv,GOP-4,3.96,2.12,51.24,97.18960901903782,1.21,4244.401914565827,5.88,0.44,0.10,108.00
oboe_trace_13.txt.csv,GOP-4,3.96,1.20,29.97,95.542374564381,1.64,2411.2427773109243,5.88,5.16,0.33,61.25
lab_trace_19.txt.csv,GOP-4,3.96,2.12,47.70,97.18960901903782,1.21,4244.401914565827,5.88,1.25,0.10,108.00
lab_trace_8.txt.csv,GOP-4,3.96,2.12,51.10,97.18960901903782,1.21,4244.401914565827,5.88,0.60,0.10,108.00
fcc18_trace_19.txt.csv,GOP-4,3.96,0.48,15.49,90.98547932175292,1.85,965.4985959383753,11.76,18.95,0.16,24.54
fcc18_trace_14.txt.csv,GOP-4,3.96,0.73,22.51,93.12737814893978,1.81,1464.356698879552,5.88,7.28,0.31,37.11
lumos5g_trace_15.txt.csv,GOP-4,3.96,2.12,51.35,97.18960901903782,1.21,4244.401914565827,5.88,0.35,0.10,108.00
HSDPA_trace_16.txt.csv,GOP-4,3.96,0.46,14.66,90.92879202609633,1.69,923.3471274509805,9.80,31.56,0.16,23.42
ghent_trace_16.txt.csv,GOP-4,3.96,2.12,51.19,97.18960901903782,1.21,4244.401914565827,5.88,0.46,0.10,108.00
fcc18_trace_18.txt.csv,GOP-4,3.96,1.81,39.33,96.77346662933192,1.40,3622.412934173669,5.88,2.23,0.20,92.14
ghent_trace_5.txt.csv,GOP-4,3.96,2.12,51.06,97.18960901903782,1.21,4244.401914565827,5.88,0.51,0.10,108.00
ghent_trace_3.txt.csv,GOP-4,3.96,2.12,51.08,97.18960901903782,1.21,4244.401914565827,5.88,0.57,0.10,108.00
oboe_trace_11.txt.csv,GOP-4,3.96,1.13,29.78,95.4888462392176,1.82,2260.0105028011208,5.88,6.00,0.29,57.40
hsr_trace_9.txt.csv,GOP-4,3.96,2.12,50.72,97.18960901903782,1.21,4244.401914565827,5.88,0.77,0.10,108.00
lumos5g_trace_1.txt.csv,GOP-4,3.96,2.12,51.35,97.18960901903782,1.21,4244.401914565827,5.88,0.35,0.10,108.00
hsr_trace_19.txt.csv,GOP-4,3.96,1.80,40.19,96.7355081366849,1.44,3616.89281652661,5.88,0.67,0.18,92.00
lumos5g_trace_18.txt.csv,GOP-4,3.96,2.12,51.46,97.18960901903782,1.21,4244.401914565827,5.88,0.25,0.10,108.00
oboe_trace_17.txt.csv,GOP-4,3.96,0.44,16.12,90.76630236310608,1.81,886.289205882353,5.88,22.53,0.18,22.48
oboe_trace_7.txt.csv,GOP-4,3.96,1.23,29.80,95.68891053660322,1.63,2463.3417577030814,5.88,4.12,0.27,62.58
lumos5g_trace_8.txt.csv,GOP-4,3.96,2.12,51.31,97.18960901903782,1.21,4244.401914565827,5.88,0.40,0.10,108.00
hsr_trace_17.txt.csv,GOP-4,3.96,2.12,48.53,97.18960901903782,1.21,4244.401914565827,5.88,1.98,0.10,108.00
ghent_trace_8.txt.csv,GOP-4,3.96,2.12,50.88,97.18960901903782,1.21,4244.401914565827,5.88,1.00,0.10,108.00
HSDPA_trace_2.txt.csv,GOP-4,3.96,0.86,25.55,94.05666976658688,1.75,1736.275287114846,5.88,4.32,0.29,44.04
lumos5g_trace_19.txt.csv,GOP-4,3.96,2.12,51.27,97.18960901903782,1.21,4244.401914565827,5.88,0.42,0.10,108.00
lab_trace_9.txt.csv,GOP-4,3.96,2.12,50.92,97.18960901903782,1.21,4244.401914565827,5.88,0.98,0.10,108.00
HSDPA_trace_12.txt.csv,GOP-4,3.96,0.45,9.63,90.733904938773,1.86,900.3311155462183,13.73,16.10,0.12,22.91
lumos5g_trace_9.txt.csv,GOP-4,3.96,2.12,51.44,97.18960901903782,1.21,4244.401914565827,5.88,0.27,0.10,108.00
hsr_trace_3.txt.csv,GOP-4,3.96,1.75,35.09,96.40102071634178,1.40,3502.2541890756297,5.88,17.81,0.24,89.07
ghent_trace_15.txt.csv,GOP-4,3.96,2.12,48.98,97.18960901903782,1.21,4244.401914565827,5.88,0.74,0.10,108.00
hsr_trace_5.txt.csv,GOP-4,3.96,1.73,37.07,96.35485371879274,1.65,3465.9384243697477,5.88,1.32,0.20,88.15
fcc18_trace_0.txt.csv,GOP-4,3.96,1.02,27.57,94.9376264720607,1.87,2048.1888949579834,5.88,5.04,0.35,52.00
oboe_trace_9.txt.csv,GOP-4,3.96,0.53,18.25,91.45906728140672,1.86,1057.375950980392,5.88,8.31,0.24,26.84
HSDPA_trace_5.txt.csv,GOP-4,3.96,1.63,32.78,96.39239675188098,1.60,3276.7930518207277,5.88,2.87,0.27,83.32
ghent_trace_2.txt.csv,GOP-4,3.96,2.12,51.04,97.18960901903782,1.21,4244.401914565827,5.88,0.85,0.10,108.00
hsr_trace_6.txt.csv,GOP-4,3.96,2.12,49.71,97.18960901903782,1.21,4244.401914565827,5.88,3.51,0.10,108.00
oboe_trace_6.txt.csv,GOP-4,3.96,1.26,29.59,95.13321783439731,1.65,2534.0197577030813,5.88,4.18,0.31,64.38
lumos5g_trace_12.txt.csv,GOP-4,3.96,2.12,51.20,97.18960901903782,1.21,4244.401914565827,5.88,0.71,0.10,108.00
HSDPA_trace_10.txt.csv,GOP-4,3.96,0.68,22.10,92.62541526547537,1.95,1358.6046176470586,5.88,5.26,0.33,34.52
fcc18_trace_16.txt.csv,GOP-4,3.96,1.40,31.19,96.04782474616205,1.56,2816.1877184873947,5.88,3.57,0.29,71.58
ghent_trace_19.txt.csv,GOP-4,3.96,2.12,50.97,97.18960901903782,1.21,4244.401914565827,5.88,1.38,0.10,108.00
lab_trace_15.txt.csv,GOP-4,3.96,2.12,46.81,97.18960901903782,1.21,4244.401914565827,5.88,0.99,0.10,108.00
fcc18_trace_7.txt.csv,GOP-4,3.96,0.52,18.05,91.32152008165185,1.95,1038.5630882352941,5.88,11.30,0.24,26.36
hsr_trace_18.txt.csv,GOP-4,3.96,0.78,19.19,92.92293399087058,2.03,1569.9942037815129,15.69,28.95,0.35,39.95
lumos5g_trace_20.txt.csv,GOP-4,3.96,2.12,51.33,97.18960901903782,1.21,4244.401914565827,5.88,0.36,0.10,108.00
oboe_trace_19.txt.csv,GOP-4,3.96,1.61,33.05,96.20120069795942,1.61,3236.5681106442576,5.88,3.12,0.27,82.30
lab_trace_7.txt.csv,GOP-4,3.96,2.12,51.10,97.18960901903782,1.21,4244.401914565827,5.88,0.69,0.10,108.00
lab_trace_6.txt.csv,GOP-4,3.96,2.12,49.94,97.18960901903782,1.21,4244.401914565827,5.88,1.16,0.10,108.00
hsr_trace_20.txt.csv,GOP-4,3.96,1.59,34.97,95.59881607581889,1.63,3198.98787535014,5.88,2.70,0.20,81.34
lumos5g_trace_10.txt.csv,GOP-4,3.96,2.12,51.45,97.18960901903782,1.21,4244.401914565827,5.88,0.25,0.10,108.00
HSDPA_trace_8.txt.csv,GOP-4,3.96,0.44,11.21,90.68280173615862,1.92,887.5625665266105,17.65,31.47,0.12,22.58
HSDPA_trace_6.txt.csv,GOP-4,3.96,0.92,25.28,94.3610292988581,1.55,1843.2702282913165,5.88,5.40,0.33,46.77
hsr_trace_12.txt.csv,GOP-4,3.96,2.09,44.00,97.14799356152147,1.17,4187.826777310924,5.88,0.81,0.14,106.56
oboe_trace_12.txt.csv,GOP-4,3.96,1.01,27.21,94.85311100228948,1.77,2026.4379537815125,5.88,6.39,0.33,51.44
lab_trace_0.txt.csv,GOP-4,3.96,2.12,50.97,97.18960901903782,1.21,4244.401914565827,5.88,0.79,0.10,108.00
lab_trace_17.txt.csv,GOP-4,3.96,2.12,51.14,97.18960901903782,1.21,4244.401914565827,5.88,0.49,0.10,108.00
ghent_trace_13.txt.csv,GOP-4,3.96,2.12,51.11,97.18960901903782,1.21,4244.401914565827,5.88,0.69,0.10,108.00
fcc18_trace_13.txt.csv,GOP-4,3.96,2.05,38.19,96.93708843692998,1.32,4116.886777310924,5.88,2.33,0.14,104.75
lab_trace_2.txt.csv,GOP-4,3.96,2.12,50.26,97.18960901903782,1.21,4244.401914565827,5.88,1.32,0.10,108.00
lumos5g_trace_17.txt.csv,GOP-4,3.96,2.12,51.31,97.18960901903782,1.21,4244.401914565827,5.88,5.29,0.10,108.00
ghent_trace_9.txt.csv,GOP-4,3.96,2.12,51.09,97.18960901903782,1.21,4244.401914565827,5.88,0.62,0.10,108.00
lumos5g_trace_13.txt.csv,GOP-4,3.96,2.12,51.43,97.18960901903782,1.21,4244.401914565827,5.88,0.27,0.10,108.00
oboe_trace_8.txt.csv,GOP-4,3.96,0.40,4.31,90.40021623779262,1.83,809.091899859944,94.12,313.68,0.04,20.58
ghent_trace_11.txt.csv,GOP-4,3.96,2.10,50.06,96.99852679273064,1.33,4214.017992997198,5.88,3.79,0.10,107.22
lumos5g_trace_7.txt.csv,GOP-4,3.96,2.12,51.34,97.18960901903782,1.21,4244.401914565827,5.88,0.35,0.10,108.00
hsr_trace_1.txt.csv,GOP-4,3.96,2.10,40.33,97.1697861207535,1.25,4203.845836134454,5.88,1.21,0.10,106.96
oboe_trace_15.txt.csv,Constant-4,4.92,0.62,49.31,86.92282946605883,3.99,994.7951107718078,4.88,2.44,0.68,25.22
lumos5g_trace_5.txt.csv,Constant-4,4.92,0.62,51.06,86.92282946605883,3.99,994.7951107718078,4.88,0.24,0.68,25.22
fcc18_trace_6.txt.csv,Constant-4,4.92,0.62,50.69,86.92282946605883,3.99,994.7951107718078,4.88,0.79,0.68,25.22
HSDPA_trace_11.txt.csv,Constant-4,4.92,0.52,35.11,86.58061580254927,4.64,840.3120512768016,4.88,6.15,0.46,21.50
fcc18_trace_12.txt.csv,Constant-4,4.92,0.62,49.11,86.92282946605883,3.99,994.7951107718078,4.88,2.34,0.68,25.22
hsr_trace_13.txt.csv,Constant-4,4.92,0.58,35.67,87.33977350703128,4.56,932.0725037132124,4.88,1.28,0.56,23.74
oboe_trace_20.txt.csv,Constant-4,4.92,0.59,36.03,86.98467768013948,4.18,952.3258018590096,4.88,7.90,0.59,24.24
lab_trace_20.txt.csv,Constant-4,4.92,0.62,50.96,86.92282946605883,3.99,994.7951107718078,4.88,0.34,0.68,25.22
lab_trace_14.txt.csv,Constant-4,4.92,0.62,50.97,86.92282946605883,3.99,994.7951107718078,4.88,0.37,0.68,25.22
lab_trace_3.txt.csv,Constant-4,4.92,0.62,50.84,86.92282946605883,3.99,994.7951107718078,4.88,0.62,0.68,25.22
HSDPA_trace_17.txt.csv,Constant-4,4.92,0.59,34.67,87.16929844745414,4.57,951.9448525862333,4.88,6.17,0.63,24.18
ghent_trace_6.txt.csv,Constant-4,4.92,0.62,50.91,86.92282946605883,3.99,994.7951107718078,4.88,0.42,0.68,25.22
HSDPA_trace_13.txt.csv,Constant-4,4.92,0.59,40.52,86.92656796759596,4.06,952.4180740137859,4.88,4.82,0.59,24.24
ghent_trace_12.txt.csv,Constant-4,4.92,0.62,50.80,86.92282946605883,3.99,994.7951107718078,4.88,2.47,0.68,25.22
oboe_trace_0.txt.csv,Constant-4,4.92,0.61,47.61,86.91435637929354,4.01,991.6987971336124,4.88,4.14,0.63,25.18
lab_trace_18.txt.csv,Constant-4,4.92,0.62,50.87,86.92282946605883,3.99,994.7951107718078,4.88,0.53,0.68,25.22
fcc18_trace_10.txt.csv,Constant-4,4.92,0.60,41.96,86.93846425115815,4.09,969.4868935425218,4.88,5.19,0.59,24.68
ghent_trace_20.txt.csv,Constant-4,4.92,0.62,50.83,86.92282946605883,3.99,994.7951107718078,4.88,0.57,0.68,25.22
hsr_trace_7.txt.csv,Constant-4,4.92,0.62,50.79,86.92282946605883,3.99,994.7951107718078,4.88,0.71,0.68,25.22
HSDPA_trace_19.txt.csv,Constant-4,4.92,0.52,28.80,87.43239139556006,4.81,836.0493968813722,4.88,6.50,0.56,21.34
fcc18_trace_5.txt.csv,Constant-4,4.92,0.62,50.10,86.92282946605883,3.99,994.7951107718078,4.88,1.57,0.68,25.22
hsr_trace_15.txt.csv,Constant-4,4.92,0.62,50.77,86.92282946605883,3.99,994.7951107718078,4.88,0.56,0.68,25.22
lumos5g_trace_3.txt.csv,Constant-4,4.92,0.62,51.02,86.92282946605883,3.99,994.7951107718078,4.88,0.23,0.68,25.22
lab_trace_1.txt.csv,Constant-4,4.92,0.62,50.96,86.92282946605883,3.99,994.7951107718078,4.88,0.34,0.68,25.22
lab_trace_11.txt.csv,Constant-4,4.92,0.62,50.86,86.92282946605883,3.99,994.7951107718078,4.88,0.53,0.68,25.22
lumos5g_trace_2.txt.csv,Constant-4,4.92,0.62,51.03,86.92282946605883,3.99,994.7951107718078,4.88,0.26,0.68,25.22
fcc18_trace_1.txt.csv,Constant-4,4.92,0.62,49.80,86.92282946605883,3.99,994.7951107718078,4.88,1.83,0.68,25.22
hsr_trace_0.txt.csv,Constant-4,4.92,0.62,49.17,86.92282946605883,3.99,994.7951107718078,4.88,1.00,0.68,25.22
fcc18_trace_3.txt.csv,Constant-4,4.92,0.61,48.23,86.91435637929354,4.01,991.6987971336124,4.88,3.08,0.63,25.18
HSDPA_trace_3.txt.csv,Constant-4,4.92,0.42,10.95,85.91125346186755,4.86,684.5213027454292,14.63,30.27,0.05,17.30
lab_trace_10.txt.csv,Constant-4,4.92,0.62,50.97,86.92282946605883,3.99,994.7951107718078,4.88,0.37,0.68,25.22
