TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
326297.21769690514,159,1000.0,417710,22,3,"(1920, 1080)",3341.68,581799.75,97.84712119999999,0.0,51759.45563552066,852.0586908743855,14.230216495294112
327297.21769690514,160,1000.0,1652149,15,3,"(1920, 1080)",13217.192,504900.0,98.36869159999999,0.0,49256.4263040342,3535.8828578747534,14.775984559999996
328297.21769690514,161,1000.0,837138,15,3,"(1920, 1080)",6697.104,473689.75,99.26782779999999,0.0,47994.00385933586,2166.218265588557,14.334942199999999
329297.21769690514,162,4347.049236297607,1099905,23,3,"(1920, 1080)",2011.254857142857,495946.0,98.6196856,0.0,49306.66435786646,2827.220046460187,14.749010300000002
333644.26693320274,163,1000.0,210594,27,3,"(1920, 1080)",1684.752,324718.0,99.03763499999998,0.0,49188.96310545814,1020.6345198234494,15.363223099999992
334644.26693320274,164,1000.0,198628,15,1,"(854, 480)",1589.024,87662.375,96.51292500000001,0.0,48233.598233868564,1825.4636574427052,15.10561569999998
335644.26693320274,165,1000.0,53145,20,0,"(640, 360)",425.16,885600.0,97.8640386,0.0,49104.41108308919,143.1685922122379,13.503119800000007
336644.26693320274,166,1000.0,683594,15,3,"(1920, 1080)",5468.752,885600.0,96.0196104,0.0,49236.88015915405,892.5255550801122,14.455842099999996
337644.26693320274,167,1000.0,303576,15,3,"(1920, 1080)",2428.608,885600.0,98.7370766,0.0,49226.802999644984,965.6586827958824,13.977447879999996
338644.26693320274,168,4237.854897975922,1895628,15,3,"(1920, 1080)",3568.24094117647,345254.75,97.6323482,0.0,50872.86316270999,2773.9728038869857,16.062570623809513
